verdict,text,part,label,title_results,text_results,text_and_title_results,whole_case_results
ME-16-11-63255-338,"אשר על כן, ומתוך שראיתי לאמץ את המלצות שירות המבחן, אני גוזר על הנאשמת את העונשים הבאים:",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,"של""צ בהיקף של 400 שעות כמדריכה ב""חצר נשית"";",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,מאסר על תנאי של 18 ח' למשך 3 שנים והתנאי הוא שלא תעבור עבירה של קשירת קשר לביצוע פשע לפי סעיף 499 (א)(1) לחוק העונשין או עבירה מסוג פשע על פקודת הסמים המסוכנים;,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,מאסר על תנאי של 9 ח' למשך 3 שנים והתנאי שלא תעבור עבירה של קשירת קשר לביצוע עוון לפי סעיף 499 (א)(2) לחוק העונשין או עבירה מסוג עוון על פקודת הסמים המסוכנים;,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,"בהסכמת הצדדים אני מורה על חילוט סך 3,140 ₪ אשר נתפס ברשות הנאשמת, לטובת אוצר המדינה.",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,"כמו כן, אני מעמיד הנאשמת בתקופת מבחן של שנה וחצי מהיום.",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-11-63255-338,"הנאשמת מוזהרת בכל לשון של אזהרה כי אם לא תבצע השל""צ או אם לא תעמוד בתנאי מתנאי המבחן –  אהיה רשאי לשוב ולגזור את דינה לרבות כליאתה מאחורי סורג ובריח.",דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
ME-16-12-26620-433,"ת""פ 26620-12-16 מדינת ישראל נ' עמיאל ואח'",בית המשפט המחוזי בירושלים,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-16-12-26620-433,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(ג), 13, 19א",בית המשפט המחוזי בירושלים,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-16-12-26620-433,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ד(א), 40ד(ב), 40ט(6), (9), 40ט(א)(1), 40ט(א)(2), 40ט(א)(3), 40ט(א)(4), 40ט(א)(5), 40י(א), 40י(ב)(2)",בית המשפט המחוזי בירושלים,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
ME-16-12-26620-433,"הנאשם 2 (להלן גם: הנאשם) הועמד לדין ביחד עם נאשם 1 במסגרת אותו כתב-אישום. בסופו של הליך גישור שהתקיים לפני כב' השופטת לומפ, באו הצדדים להסדר טיעון בעקבותיו תוקנו עובדות כתב-האישום. בהמשך לכך, שני הנאשמים הורשעו לפי הודאתם בעבירה של יבוא סם מסוכן לפי סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973 (להלן: פקודת הסמים או הפקודה). (הנאשם 1 בלבד הורשע לפי הודאתו גם בעבירה של החזקת סם לשימוש עצמי לפי סעיף 7(ג) סיפא לפקודה).",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-16-12-26620-433,"בהתאם לעובדות כתב-האישום המתוקן בהן הודו שני הנאשמים, בשבועות שקדמו ליום 2.12.2016, אדם אחר שזהותו אינה ידועה למאשימה הציע לנאשמים לייבא סם מסוכן לישראל בתמורה לרווח כספי. בהמשך, מספר ימים לפני יום 2.12.2016, קשרו ביניהם שני הנאשמים קשר להבאת סם מסוכן מוינה לארץ. הנאשם שלפניי אמר לנאשם 1 כי האחרון יוכל לקבל תמורת הבאת הסם סכום של 54,000 ₪, בעוד הנאשם שלפניי יקבל סכום של 10,000 ₪ עד 25,000 ₪. הנאשם 1 רכש עבורו ועבור הנאשם שלפניי כרטיס טיסה לוינה ליום 2.12.2016, כאשר התשלום בוצע באמצעות כרטיס האשראי של הנאשם 1.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-16-12-26620-433,"ביום 2.12.2016 הגיעו שני הנאשמים לוינה. כעבור יומיים, ביום 4.12.2016, הגיע למלון בו שהו שני הנאשמים בוינה, אדם אחר שזהותו אינה ידועה למאשימה. אותו אחר הביא עמו מזוודה (להלן: המזוודה), בה הוטמנו סמים מסוכנים שהיו מחולקים לארבע חבילות: חבילה אחת שבה כ- 888 גרם קוקאין, וכן שלוש חבילות שבהן MDMA במשקלים של כ- 977 גרם, כ- 415 גרם, וכ- 428 גרם. חבילות הסם הוסתרו בדופן המזוודה. המזוודה נמסרה לידי הנאשמים בחדרם במלון. מוסכם כי הנאשמים ידעו שהמזוודה מכילה סמים מסוכנים המוגדרים כ""קשים"", אך לא ידעו מהי כמות הסם ומהו סוגו. נאשם 1 העביר את חפציו למזוודה האמורה, ונשא אותה עמו מאוסטריה לישראל. ביום 5.12.2016 נעצרו שני הנאשמים עם המזוודה בשדה התעופה בישראל.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-16-12-26620-433,"הסדר-טיעון אליו באו הצדדים לא כלל הסכמה לעניין העונש, וכל צד נותר חופשי בטיעוניו לאחר קבלת תסקירי שירות מבחן.",רקע,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
ME-16-12-26620-433,"בדיון שהתקיים לפניי ביום 13.1.2019 נעניתי לבקשת ב""כ הנאשם 1 והוריתי על קבלת תסקיר משלים בעניין מרשו. אשר לנאשם שלפניי – בהתאם לבקשת ב""כ הצדדים, נשמעו הראיות והטיעונים לעונש בעניינו. לפיכך, גזר-הדין מתייחס לנאשם זה בלבד.",רקע,עובדות המקרה,עובדות המקרה,טיעוני הצדדים,עובדות המקרה,עובדות המקרה
ME-16-12-26620-433,"מהתסקיר מיום 28.10.2018 עולה כי הנאשם הנו בן 27, רווק, שירת שירות צבאי מלא בתפקידי לחימה בחטיבת ""גבעתי"", ולחם במבצע ""עמוד ענן"" ובמבצע ""צוק איתן"" במסגרת שירות מילואים. כיום הנאשם עובד כנהג. התסקיר מפרט משברים שהנאשם חווה בשנות ילדותו על רקע מצבה הרפואי של אמו ומצבו של אביו (אינני רואה לפרט מעבר לכך משיקולי צנעת הפרט של ההורים).",תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
ME-16-12-26620-433,"באשר לשימוש בסמים, הנאשם תיאר לשירות מבחן כי עשה שימוש מזדמן בסמים החל מגיל 21, לרוב בנסיבות חברתיות, וזאת כדרך להתמודד עם התחושות הקשות סביב המורכבות במצב המשפחתי, וכן סביב החוויות הקשות והטראומטיות מהשירות הצבאי.",תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
ME-16-12-26620-433,"שירות המבחן התרשם כי הנאשם דיבר בפתיחות, וקיבל אחריות מלאה על המעשים בגינם הורשע. לדברי הנאשם, בתקופה הרלוונטית הוא חבר לחברה שולית בעיקר סביב השימוש בסמים, וזאת על רקע ניתוק רגשי ותחושות של בלבול וחוסר צלילות מאז השחרור מהמסגרת הצבאית (שירות המבחן ציין בתסקיר כי מדובר בסימפטומים מוכרים של תסמונת פוסט-טראומטית). לדברי הנאשם, הוא שיתף פעולה עם הרעיון לייבא סמים במטרה להרוויח ""כסף קל"", בלא לחשוב בשעת אמת על השלכות מעשיו.",תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
ME-16-12-26620-433,"בשנתיים מאז מעצרו בתיק הנוכחי, הנאשם משולב בטיפול פרטני אותו החל מיוזמתו. משיחה של שירות המבחן עם הקרימינולוג המטפל, פרופ' אדלשטיין, עלה כי בבדיקות פתע שנערכו אצלו בקליניקה לאורך תקופה של מספר חודשים, נמצא הנאשם נקי מסמים. כך גם בבדיקות שנערכו אצל שירות המבחן. בתסקיר צוין כי לפי התרשמותו של פרופ' אדלשטיין, הנאשם מגלה בטיפול תובנות משמעותיות ביחס לעבירה בה הורשע, ובגורמים שהובילו אותו לביצועה. נמסר כי מדובר בצעיר בעל מוטיבציה להתנהגות נורמטיבית ומתפקדת, שעבר תהליך שיקומי משמעותי בשנתיים האחרונות (תהליך המתמשך גם כיום) ומתבטא בלימוד מקצוע, בניית קשר זוגי יציב עם בת-זוג, יצירת מסגרת מלווה תומכת, ושילוב בתחום התעסוקתי. לפי הערכת פרופ' אדלשטיין, הוא אינו רואה מסוכנות מצד הנאשם להישנות עבירות, וזאת בשל התהליך השיקומי האמור.",תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
